state,district,Enrolment Total,Demographic Total,Biometric Total,demo_update_rate,bio_update_rate,demo_update_rate_zscore,bio_update_rate_zscore,final_risk_score
Chhattisgarh,Kawardha,2142.0,67000.0,60791.0,31.264582361175922,28.367242183854408,0.48795596024041205,0.8351870413201656,1.3231430015605776
Chhattisgarh,Khairagarh Chhuikhadan Gandai,246.0,6103.0,1035.0,24.708502024291498,4.190283400809717,0.31825889169552996,-0.5995285378207144,-0.2812696461251844
Chhattisgarh,Kondagaon,3038.0,61964.0,57346.0,20.389601842711418,18.87002303389273,0.20646881858907543,0.2716005127067773,0.4780693312958527
Chhattisgarh,Korba,3542.0,83374.0,101874.0,23.532034998588767,28.75359864521592,0.2878073115984587,0.8581143101793838,1.1459216217778425
Chhattisgarh,Koriya,1763.0,31735.0,60897.0,17.990362811791382,34.52210884353742,0.14436710394183294,1.200430791099597,1.34479789504143
Chhattisgarh,Mahasamund,3361.0,134887.0,99869.0,40.121058893515766,29.70523497917906,0.7171963032421926,0.9145865690050445,1.6317828722472372
Chhattisgarh,ManendragarhChirmiriBharatpur,0.0,0.0,312.0,0.0,312.0,-0.32129403416903146,17.666598305457242,17.34530427128821
Chhattisgarh,Manendragarh–Chirmiri–Bharatpur,294.0,5113.0,281.0,17.332203389830507,0.9525423728813559,0.12733135715367955,-0.7916634351697611,-0.6643320780160815
Chhattisgarh,Mohalla-Manpur-Ambagarh Chowki,14.0,181.0,67.0,12.066666666666666,4.466666666666667,-0.008961381849112895,-0.5831273278547657,-0.5920887097038786
Chhattisgarh,Mohla-Manpur-Ambagarh Chouki,259.0,19811.0,4595.0,76.19615384615385,17.673076923076923,1.6509612277657033,0.2005710152422803,1.8515322430079837
Chhattisgarh,Mungeli,2957.0,70564.0,82567.0,23.855307640297497,27.9131169709263,0.29617487526757647,0.8082382210109069,1.1044130962784835
Chhattisgarh,Narayanpur,762.0,16765.0,22173.0,21.972477064220183,29.060288335517694,0.24743983650830012,0.8763139721214155,1.1237538086297156
Chhattisgarh,Raigarh,4956.0,83436.0,174626.0,16.831954811377848,35.228162194875935,0.11438296223704518,1.2423295986361516,1.3567125608731967
Chhattisgarh,Raipur,7041.0,133007.0,192369.0,18.887673956262425,27.317381425731327,0.16759303513317514,0.7728859223446817,0.9404789574778568
Chhattisgarh,Rajnandgaon,4185.0,148118.0,154498.0,35.384137601528906,36.908265647396085,0.5945862045441027,1.3420307487903018,1.9366169533344046
Chhattisgarh,Sakti,455.0,9685.0,4024.0,21.239035087719298,8.824561403508772,0.22845548199090082,-0.32451996837214203,-0.09606448638124121
Chhattisgarh,Sarangarh-Bilaigarh,186.0,8055.0,1043.0,43.07486631016043,5.577540106951871,0.7936524224313812,-0.517205577913713,0.2764468445176682
Chhattisgarh,Sukma,2179.0,12746.0,30139.0,5.846788990825688,13.825229357798165,-0.1699562071199027,-0.02776898804780739,-0.1977251951677101
Chhattisgarh,Surajpur,2977.0,42067.0,71822.0,14.125923438549362,24.11752854264607,0.04434025870640169,0.5829993934591353,0.627339652165537
Chhattisgarh,Surguja,3556.0,115683.0,82860.0,32.522631430981164,23.294911442226596,0.5205192035598218,0.5341834286295469,1.0547026321893687
Chhattisgarh,Uttar Bastar Kanker,888.0,13568.0,30301.0,15.262092238470192,34.0843644544432,0.07374876269223692,1.1744540460362176,1.2482028087284545
Dadra & Nagar Haveli,Dadra & Nagar Haveli,25.0,235.0,553.0,9.038461538461538,21.26923076923077,-0.08734320556135766,0.4139749422772492,0.3266317367158915
Dadra and Nagar Haveli,Dadra and Nagar Haveli,744.0,6033.0,27235.0,8.097986577181208,36.557046979865774,-0.11168638559703375,1.3211886363264205,1.2095022507293867
Dadra and Nagar Haveli and Daman and Diu,Dadra and Nagar Haveli,88.0,1689.0,1978.0,18.97752808988764,22.224719101123597,0.16991881247105406,0.47067578739823895,0.640594599869293
Dadra and Nagar Haveli and Daman and Diu,Daman,63.0,1687.0,521.0,26.359375,8.140625,0.36098995814411944,-0.36510630605261873,-0.004116347908499296
Dadra and Nagar Haveli and Daman and Diu,Diu,22.0,364.0,33.0,15.826086956521738,1.434782608695652,0.08834715767981681,-0.76304620562406,-0.6746990479442432
Daman & Diu,Daman,9.0,377.0,1412.0,37.7,141.2,0.6545298049851894,7.53093884901992,8.18546865400511
Daman & Diu,Diu,12.0,267.0,773.0,20.53846153846154,59.46153846153846,0.2103218912628742,2.680393119236865,2.890715010499739
Daman and Diu,Daman,58.0,1104.0,4033.0,18.71186440677966,68.35593220338983,0.16304239456192196,3.208206620635417,3.371249015197339
Daman and Diu,Diu,62.0,448.0,2730.0,7.111111111111111,43.333333333333336,-0.13723059265453066,1.7233088404133683,1.5860782477588375
Darbhanga,Near University Thana,0.0,2.0,0.0,2.0,0.0,-0.26952619124307814,-0.8481894604001602,-1.1177156516432383
Delhi,Central Delhi,3947.0,49047.0,54060.0,12.423252279635259,13.693009118541033,0.0002684521517935458,-0.03561523698433521,-0.03534678483254167
Delhi,East Delhi,10736.0,187061.0,122805.0,17.42209183198286,11.437552388935456,0.1296580225307804,-0.16945915577831622,-0.039801133247535814
Delhi,Najafgarh,30.0,195.0,845.0,6.290322580645161,27.258064516129032,-0.15847581851482334,0.7693659223696399,0.6108901038548165
Delhi,New Delhi,1637.0,4061.0,4563.0,2.4792429792429793,2.7857142857142856,-0.2571215036066699,-0.682878855347862,-0.9400003589545318
Delhi,North Delhi,4459.0,86900.0,60830.0,19.484304932735427,13.639013452914797,0.1830361844705814,-0.03881946227070044,0.14421672219988096
Delhi,North East,1738.0,11827.0,46620.0,6.801035077630822,26.80851063829787,-0.14525657635268577,0.7426883754550176,0.5974317991023319
Delhi,North East   *,2.0,0.0,0.0,0.0,0.0,-0.32129403416903146,-0.8481894604001602,-1.1694834945691917
Delhi,North East Delhi,12113.0,141148.0,143096.0,11.651642727422816,11.812448406802048,-0.019703828897755925,-0.14721197563387706,-0.166915804531633
Delhi,North West Delhi,16043.0,313989.0,325293.0,19.57049364248317,20.275056095736723,0.18526708626468733,0.3549783618864387,0.5402454481511261
Delhi,Shahdara,1700.0,28544.0,7963.0,16.78071722516167,4.681363903586126,0.11305673257947313,-0.57038670677951,-0.45732997420003685
Delhi,South Delhi,13395.0,213489.0,222936.0,15.936772170797253,16.641982681397433,0.09121212507323698,0.13938354392403207,0.23059566899726905
Delhi,South East Delhi,60.0,1169.0,582.0,19.16393442622951,9.540983606557377,0.1747437394411282,-0.282005849653575,-0.1072621102124468
Delhi,South West Delhi,9255.0,169699.0,141527.0,18.33394554883319,15.290298184961106,0.15326037252345764,0.05917151963583197,0.21243189215928962
Delhi,West Delhi,19414.0,231805.0,173242.0,11.939479783672418,8.923100695338656,-0.012253477139656825,-0.31867242326051326,-0.33092590040017006
Goa,Bardez,2.0,31.0,40.0,10.333333333333334,13.333333333333334,-0.053826845718272454,-0.05695921399599759,-0.11078605971427005
Goa,Bicholim,0.0,4.0,0.0,4.0,0.0,-0.21775834831712476,-0.8481894604001602,-1.065947808717285
Goa,North Goa,1354.0,18843.0,37771.0,13.906273062730627,27.875276752767526,0.03865484562939622,0.8059926966255754,0.8446475422549716
Goa,South Goa,977.0,16238.0,30584.0,16.60327198364008,31.2719836400818,0.10846375388394938,1.0075609886815045,1.116024742565454
Goa,Tiswadi,0.0,4.0,2.0,4.0,2.0,-0.21775834831712476,-0.7295049234395358,-0.9472632717566605
Gujarat,Ahmadabad,6667.0,7760.0,15682.0,1.1637672465506899,2.3518296340731855,-0.2911711741581288,-0.7086265548350348,-0.9997977289931637
Gujarat,Ahmedabad,19130.0,267884.0,405490.0,14.002613559144843,21.195441952851393,0.04114851547228598,0.40959614652481974,0.4507446619971057
Gujarat,Amreli,4293.0,27888.0,68514.0,6.494643688868188,15.955752212389381,-0.15318718699635014,0.09866107119278571,-0.05452611580356444
Gujarat,Anand,6980.0,39149.0,113695.0,5.607935825812921,16.286348660650336,-0.17613866368427658,0.11827941438412495,-0.05785924930015163
Gujarat,Arvalli,2391.0,8096.0,29669.0,3.3846153846153846,12.403428093645484,-0.23368691537126426,-0.11214190039080303,-0.3458288157620673
Gujarat,Banas Kantha,13498.0,473.0,547.0,0.03503963256537521,0.040521520112600934,-0.32038707107161774,-0.8457848214744079,-1.1661718925460256
Gujarat,Banaskantha,17360.0,75207.0,151757.0,4.331950924485917,8.741259144058523,-0.20916615665816876,-0.3294633134174554,-0.5386294700756241
Gujarat,Bharuch,4351.0,49806.0,76378.0,11.444393382352942,17.550091911764707,-0.025068254668797897,0.1932728056819365,0.1682045510131386
Gujarat,Bhavnagar,10174.0,57862.0,141152.0,5.686683046683046,13.872432432432433,-0.17410037680384657,-0.024967850519764433,-0.199068227323611
Gujarat,Botad,2947.0,7545.0,16256.0,2.559362279511533,5.514246947082768,-0.25504770193084997,-0.5209615375996327,-0.7760092395304827
Gujarat,Chhotaudepur,4107.0,9631.0,33802.0,2.344449853943525,8.228334956183058,-0.26061047827567013,-0.35990139828440726,-0.6205118765600774
Gujarat,Dahod,10509.0,35936.0,115675.0,3.4192197906755473,11.006184586108468,-0.23279121764253008,-0.19505749974743777,-0.4278487173899679
Gujarat,Dang,872.0,0.0,0.0,0.0,0.0,-0.32129403416903146,-0.8481894604001602,-1.1694834945691917
Gujarat,Devbhumi Dwarka,2490.0,6586.0,25464.0,2.643918105178643,10.222400642312325,-0.25285906558004534,-0.24156901697074643,-0.49442808255079174
Gujarat,Dohad,13003.0,5212.0,15716.0,0.40079975392187017,1.208551215010766,-0.3109197648161374,-0.7764712897267837,-1.087391054542921
Gujarat,Gandhinagar,5650.0,64588.0,76564.0,11.429481507697753,13.548752433197665,-0.025454232461238555,-0.04417575593606129,-0.06962998839729984
Gujarat,Gir Somnath,5723.0,12066.0,36766.0,2.107966457023061,6.423130677847659,-0.26673159594885737,-0.46702631523119476,-0.7337579111800521
Gujarat,Jamnagar,6078.0,45719.0,81102.0,7.520809343642046,13.341339036025662,-0.12662599578017958,-0.056484137437455895,-0.18311013321763547
Gujarat,Junagadh,5536.0,38045.0,102672.0,6.871049304677623,18.54289326350009,-0.14344433359851538,0.2521878900442345,0.10874355644571909
Gujarat,Kachchh,9302.0,66789.0,123961.0,7.17929700096743,13.324841448994947,-0.13546567443660654,-0.05746314167630989,-0.19292881611291643
Gujarat,Kheda,7567.0,52619.0,117161.0,6.952827695560254,15.481104651162791,-0.14132758815154076,0.070494408180952,-0.07083317997058876
Gujarat,Mahesana,6490.0,50217.0,99913.0,7.736404252041288,15.392543521799414,-0.12104555410335596,0.06523898986535082,-0.055806564238005146
Gujarat,Mahisagar,2563.0,7507.0,30952.0,2.9278471138845554,12.07176287051482,-0.24550986941764072,-0.1318236671074055,-0.3773335365250462
Gujarat,Morbi,8004.0,19799.0,31879.0,2.4733291692692068,3.982386008744535,-0.257274576199578,-0.6118656406770031,-0.8691402168765812
Gujarat,Narmada,1280.0,14757.0,39198.0,11.519906323185012,30.59953161592506,-0.023113683638862195,0.9676561601238658,0.9445424764850036
Gujarat,Navsari,2757.0,29602.0,45552.0,10.733139956490211,16.516316171138506,-0.04347828248410193,0.13192620813326292,0.08844792564916099
Gujarat,Panch Mahals,1402.0,417.0,327.0,0.2972202423378475,0.233071988595866,-0.31360080875915175,-0.834358439877664,-1.1479592486368158
Gujarat,Panchmahals,6279.0,32470.0,104768.0,5.170382165605096,16.682802547770702,-0.1874642682609339,0.14180588739368508,-0.04565838086724883
Gujarat,Patan,8967.0,29559.0,73949.0,3.2960526315789473,8.245874219446922,-0.23597926671540442,-0.3588605786148562,-0.5948398453302606
Gujarat,Porbandar,2519.0,14623.0,30985.0,5.802777777777778,12.295634920634921,-0.17109538990192513,-0.11853859180394062,-0.28963398170586574
Gujarat,Rajkot,17070.0,137600.0,168711.0,8.060453400503778,9.882900825962158,-0.11265789139440838,-0.26171570622161466,-0.37437359761602307
Gujarat,Sabar Kantha,2437.0,643.0,617.0,0.263740771123872,0.2530762920426579,-0.31446738876267627,-0.8331713391317628,-1.147638727894439
Gujarat,Sabarkantha,5115.0,43877.0,90387.0,8.57642689601251,17.667513682564504,-0.09930247395968282,0.20024087993017176,0.10093840597048893
Gujarat,Surat,25469.0,357582.0,281599.0,14.039340400471142,11.056105221829604,0.04209915014875911,-0.19209509597976623,-0.14999594583100712
Gujarat,Surendra Nagar,6855.0,38759.0,95711.0,5.653296382730455,13.960180863477246,-0.17496455459150623,-0.019760659565976946,-0.19472521415748317
Gujarat,Surendranagar,1442.0,913.0,527.0,0.6327096327096328,0.3652113652113652,-0.30491702772710655,-0.826516989513726,-1.1314340172408326
Gujarat,Tapi,2212.0,12190.0,40025.0,5.508359692724808,18.086308178942613,-0.1787160844927162,0.2250930953723186,0.046377010879602415
Gujarat,The Dangs,1328.0,6581.0,27950.0,4.951843491346877,21.030850263355905,-0.19312090614205668,0.3998289022971503,0.2067079961550936
Gujarat,Vadodara,12284.0,100027.0,201417.0,8.142205942205942,16.395360195360194,-0.11054181502559084,0.1247484061443282,0.014206591118737358
Gujarat,Valsad,7448.0,48343.0,84024.0,6.48986441133038,11.279903342730568,-0.15331089344078855,-0.17881440780387184,-0.3321253012446604
Haryana,Akhera,0.0,0.0,1.0,0.0,1.0,-0.32129403416903146,-0.788847191919848,-1.1101412260888794
Haryana,Ambala,3218.0,33242.0,72756.0,10.326809568188878,22.60205032618826,-0.05399570634291445,0.49306747826203123,0.4390717719191168
Haryana,Bhiwani,3489.0,34280.0,95625.0,9.822349570200574,27.39971346704871,-0.06705310931205709,0.7777716924450699,0.7107185831330128
Haryana,Charkhi Dadri,858.0,12095.0,9788.0,14.080325960419092,11.39464493597206,0.043160017163567974,-0.17200538137187646,-0.1288453642083085
Haryana,Faridabad,16155.0,160555.0,118951.0,9.937794008417924,7.362651646447141,-0.06406495453990173,-0.41127300966968133,-0.4753379642095831
Haryana,Fatehabad,2612.0,41970.0,69794.0,16.061997703788748,26.710294680443933,0.09445345293434823,0.7368600177149982,0.8313134706493465
Haryana,Gurgaon,6861.0,119213.0,70791.0,17.372923345963276,10.316380064121248,0.128385349300196,-0.2359920648901368,-0.10760671558994081
Haryana,Gurugram,2636.0,0.0,0.0,0.0,0.0,-0.32129403416903146,-0.8481894604001602,-1.1694834945691917
Haryana,Hisar,5234.0,63206.0,115867.0,12.073734479465138,22.133142311365805,-0.00877843913772224,0.46524141295386695,0.4564629738161447
Haryana,Jhajjar,2624.0,32384.0,56639.0,12.336761904761905,21.576761904761906,-0.00197025791873174,0.4322245374879931,0.4302542795692614
Haryana,Jhajjar *,1.0,0.0,0.0,0.0,0.0,-0.32129403416903146,-0.8481894604001602,-1.1694834945691917
Haryana,Jind,3821.0,44013.0,91268.0,11.515698587127158,23.87964416535845,-0.02322259634852062,0.5688827948748615,0.5456601985263408
Haryana,Kaithal,2991.0,39974.0,79936.0,13.360294117647058,26.71657754010695,0.024522769494414273,0.7372328568599451,0.7617556263543593
Haryana,Karnal,4048.0,49131.0,94019.0,12.134107186959744,23.220301308965176,-0.007215756718424593,0.5297558940701959,0.5225401373517713
Haryana,Kurukshetra,2404.0,28709.0,69992.0,11.937214137214138,29.102702702702704,-0.01231212095464582,0.8788309368863308,0.866518815931685
Haryana,Mahendragarh,2754.0,28534.0,48832.0,10.357168784029039,17.72486388384755,-0.053209890784430176,0.20364417097211027,0.1504342801876801
Haryana,Mewat,7558.0,66667.0,68325.0,8.819552850906204,9.038894033602329,-0.09300942083760323,-0.3118009838930388,-0.404810404730642
Haryana,Nuh,1506.0,0.0,0.0,0.0,0.0,-0.32129403416903146,-0.8481894604001602,-1.1694834945691917
Haryana,Palwal,4703.0,68968.0,58697.0,14.66156462585034,12.478103741496598,0.0582047531308358,-0.10771047804708096,-0.049505724916245164
Haryana,Panchkula,1384.0,34418.0,37369.0,24.85054151624549,26.981227436823104,0.32193543074990816,0.7529377820841621,1.0748732128340701
Haryana,Panipat,6088.0,69084.0,79773.0,11.345705370339957,13.10116603711611,-0.027622687421079307,-0.07073654802046825,-0.09835923544154755
Haryana,Rewari,2485.0,44031.0,49732.0,17.71158487530169,20.004827031375704,0.13715123772812304,0.3389423561979436,0.47609359392606665
Haryana,Rohtak,3413.0,26531.0,75970.0,7.771236086701816,22.252489748096075,-0.12014396963059144,0.4723237605867517,0.35217979095616025
Haryana,Sirsa,3335.0,55162.0,97066.0,16.53537170263789,29.09652278177458,0.1067062283431746,0.8784642063594271,0.9851704347026017
Haryana,Sonipat,4619.0,60664.0,84653.0,13.13073593073593,18.323160173160172,0.018580903413223333,0.23914843000327438,0.25772933341649773
Haryana,Yamuna Nagar,3396.0,52881.0,88728.0,15.56697085663821,26.11951722107742,0.08164021690063876,0.7018019431091539,0.7834421600097926
Haryana,Yamunanagar,59.0,428.0,882.0,7.133333333333334,14.7,-0.13665539439979782,0.024141886260428992,-0.11251350813936883
Himachal Pradesh,Bilaspur,999.0,6760.0,21906.0,6.76,21.906,-0.14631872507930915,0.4517622729295586,0.30544354785024946
Himachal Pradesh,Chamba,1657.0,19658.0,33842.0,11.856453558504223,20.411338962605548,-0.014402521431277814,0.36306569636143515,0.34866317493015736
Himachal Pradesh,Hamirpur,1198.0,7320.0,23819.0,6.105087572977482,19.865721434528773,-0.16327042690548746,0.33068751452273887,0.1674170876172514
Himachal Pradesh,Kangra,3966.0,34127.0,89913.0,8.602722460297453,22.665238215276027,-0.09862184163890668,0.4968171909409817,0.398195349302075
Himachal Pradesh,Kinnaur,163.0,1169.0,4467.0,7.128048780487805,27.23780487804878,-0.13679217935061846,0.7681636694873676,0.6313714901367491
Himachal Pradesh,Kullu,1239.0,9602.0,21248.0,7.743548387096774,17.135483870967743,-0.12086063587265886,0.16866902401086686,0.04780838813820801
Himachal Pradesh,Lahaul and Spiti,3.0,59.0,47.0,14.75,11.75,0.060493807409874534,-0.1509178057564919,-0.09042399834661738
Himachal Pradesh,Lahul & Spiti,38.0,277.0,595.0,7.102564102564102,15.256410256410257,-0.13745182275250484,0.05716053308152587,-0.08029128967097897
Himachal Pradesh,Lahul and Spiti,32.0,233.0,765.0,7.0606060606060606,23.181818181818183,-0.13853786141528707,0.5274722180070771,0.38893435659179004
Himachal Pradesh,Mandi,2514.0,16305.0,63334.0,6.4831013916500995,25.182504970178925,-0.1534859469110455,0.6461975105469937,0.4927115636359482
Himachal Pradesh,Shimla,1670.0,15742.0,39727.0,9.42070616397367,23.774386594853382,-0.07744921569495673,0.5626365718663644,0.4851873561714077
Himachal Pradesh,Sirmaur,1584.0,19418.0,31453.0,12.251104100946373,19.84416403785489,-0.004187417785384052,0.32940824970158067,0.3252208319161966
Himachal Pradesh,Solan,1176.0,8983.0,33569.0,7.632115548003399,28.520815632965167,-0.1237449547281483,0.8443004381687439,0.7205554834405956
Himachal Pradesh,Una,1247.0,9561.0,31549.0,7.6610576923076925,25.279647435897434,-0.12299581853800581,0.651962164828501,0.5289663462904952
Jaipur,Near meera hospital,0.0,2.0,0.0,2.0,0.0,-0.26952619124307814,-0.8481894604001602,-1.1177156516432383
Jammu & Kashmir,Anantnag,4.0,11.0,7.0,2.2,1.4,-0.26434940695048276,-0.7651102845277231,-1.029459691478206
Jammu & Kashmir,Badgam,2.0,5.0,10.0,1.6666666666666667,3.3333333333333335,-0.27815416506407037,-0.6503818987991195,-0.9285360638631899
Jammu & Kashmir,Bandipur,2.0,0.0,1.0,0.0,0.3333333333333333,-0.32129403416903146,-0.8284087042400561,-1.1497027384090877
Jammu & Kashmir,Baramula,47.0,105.0,69.0,2.1875,1.4375,-0.26467295596877,-0.7628849494597114,-1.0275579054284814
Jammu & Kashmir,Doda,2.0,5.0,4.0,1.6666666666666667,1.3333333333333333,-0.27815416506407037,-0.7690664357597439,-1.0472206008238143
Jammu & Kashmir,Jammu,62.0,193.0,232.0,3.0634920634920637,3.6825396825396823,-0.24199884619515055,-0.6296592018694868,-0.8716580480646373
Jammu & Kashmir,Kargil,4.0,11.0,2.0,2.2,0.4,-0.26434940695048276,-0.8244525530080352,-1.088801959958518
Jammu & Kashmir,Kathua,8.0,48.0,47.0,5.333333333333333,5.222222222222222,-0.18324645303315587,-0.5382909472251965,-0.7215374002583524
Jammu & Kashmir,Kupwara,9.0,7.0,3.0,0.7,0.3,-0.30317528914494785,-0.8303867798560665,-1.1335620690010142
Jammu & Kashmir,Leh (ladakh),3.0,7.0,11.0,1.75,2.75,-0.2759971716088223,-0.6849982220793016,-0.9609953936881239
Jammu & Kashmir,Pulwama,4.0,1.0,2.0,0.2,0.4,-0.3161172498764362,-0.8244525530080352,-1.1405698028844715
Jammu & Kashmir,Punch,1.0,5.0,5.0,2.5,2.5,-0.2565842305115898,-0.6998337891993797,-0.9564180197109695
Jammu & Kashmir,Rajauri,2.0,15.0,12.0,5.0,4.0,-0.1918744268541481,-0.6108203864789113,-0.8026948133330595
Jammu & Kashmir,Srinagar,3.0,10.0,16.0,2.5,4.0,-0.2565842305115898,-0.6108203864789113,-0.8674046169905012
Jammu & Kashmir,Udhampur,2.0,3.0,8.0,1.0,2.6666666666666665,-0.29541011270605483,-0.6899434111193277,-0.9853535238253825
Jammu And Kashmir,Doda,538.0,0.0,0.0,0.0,0.0,-0.32129403416903146,-0.8481894604001602,-1.1694834945691917
Jammu And Kashmir,Shopian,412.0,0.0,0.0,0.0,0.0,-0.32129403416903146,-0.8481894604001602,-1.1694834945691917
Jammu and Kashmir,?,0.0,0.0,1.0,0.0,1.0,-0.32129403416903146,-0.788847191919848,-1.1101412260888794
Jammu and Kashmir,Anantnag,3350.0,35555.0,47562.0,10.61026559236049,14.193375111906894,-0.04665875287504884,-0.005922383867600176,-0.05258113674264901
Jammu and Kashmir,Badgam,1865.0,12114.0,14131.0,6.491961414790997,7.572883172561629,-0.15325661476790636,-0.39879739400396963,-0.5520540087718759
Jammu and Kashmir,Bandipore,1639.0,15894.0,20373.0,9.691463414634146,12.422560975609755,-0.07044095628332946,-0.11100651177247711,-0.18144746805580658
Jammu and Kashmir,Bandipur,0.0,1.0,0.0,1.0,0.0,-0.29541011270605483,-0.8481894604001602,-1.143599573106215
Jammu and Kashmir,Baramula,3747.0,36690.0,61866.0,9.789220917822838,16.50640341515475,-0.06791060874837665,0.13133796270629508,0.06342735395791843
Jammu and Kashmir,Budgam,859.0,18622.0,23111.0,21.653488372093022,26.873255813953488,0.23918315825370307,0.7465305010515783,0.9857136593052813
Jammu and Kashmir,Doda,3964.0,11372.0,36775.0,2.868095838587642,9.274905422446405,-0.24705646673473872,-0.2977955326918422,-0.5448519994265809
Jammu and Kashmir,Ganderbal,843.0,7529.0,13696.0,8.920616113744076,16.22748815165877,-0.09039350727951558,0.11478649825665949,0.02439299097714391
Jammu and Kashmir,Jammu,4558.0,34923.0,98567.0,7.6602325071287565,21.620311471813995,-0.1230171775663698,0.43480886758819953,0.3117916900218297
Jammu and Kashmir,Kargil,526.0,2045.0,2921.0,3.8804554079696394,5.5426944971537,-0.2208526311485622,-0.5192733954457163,-0.7401260265942785
Jammu and Kashmir,Kathua,2954.0,20430.0,40116.0,6.913705583756345,13.575634517766497,-0.14234022182093892,-0.04258051205626717,-0.1849207338772061
Jammu and Kashmir,Kishtwar,1269.0,5868.0,20920.0,4.620472440944882,16.47244094488189,-0.201698088385766,0.12932255267710832,-0.07237553570865768
Jammu and Kashmir,Kulgam,1211.0,12407.0,25744.0,10.236798679867986,21.24092409240924,-0.05632554110702518,0.41229515986152054,0.35596961875449534
Jammu and Kashmir,Kupwara,2875.0,45130.0,49757.0,15.691933240611961,17.30076495132128,0.08487473343324166,0.17847717825592252,0.26335191168916416
Jammu and Kashmir,Leh,206.0,1427.0,2564.0,6.893719806763285,12.38647342995169,-0.14285753210300384,-0.11314802859571352,-0.2560055606987174
Jammu and Kashmir,Poonch,0.0,3.0,1.0,3.0,1.0,-0.24364226978010145,-0.788847191919848,-1.0324894616999494
Jammu and Kashmir,Pulwama,1871.0,21486.0,32830.0,11.477564102564102,17.537393162393162,-0.02420966635198185,0.1925192330873661,0.16830956673538425
Jammu and Kashmir,Punch,2628.0,23435.0,46370.0,8.914035755039938,17.637885127424877,-0.0905638327674117,0.19848265425639225,0.10791882148898055
Jammu and Kashmir,Rajouri,2674.0,15808.0,55736.0,5.909532710280374,20.83588785046729,-0.16833215361324258,0.38825939044794466,0.21992723683470208
Jammu and Kashmir,Ramban,1920.0,7754.0,29877.0,4.036439354502863,15.552837064029152,-0.21681515492701112,0.07475117228400817,-0.14206398264300296
Jammu and Kashmir,Reasi,1715.0,8400.0,23240.0,4.895104895104895,13.543123543123544,-0.1945895235111037,-0.04450978704208593,-0.23909931055318961
Jammu and Kashmir,Samba,588.0,5120.0,11225.0,8.69269949066214,19.057724957555177,-0.09629288325147528,0.2827391706550254,0.18644628740355013
Jammu and Kashmir,Shupiyan,666.0,8207.0,15529.0,12.304347826086957,23.28185907046477,-0.0028092613854488542,0.5334088712801518,0.5305996098947029
Jammu and Kashmir,Srinagar,3256.0,39706.0,72828.0,12.190973288302118,22.360454405894995,-0.005743839017372914,0.47873062829624025,0.47298678927886734
Jammu and Kashmir,Udhampur,2806.0,16850.0,45477.0,6.002850017812611,16.201282508015677,-0.1659167357539417,0.11323139591589175,-0.05268533983804995
Jammu and Kashmir,punch,1.0,0.0,0.0,0.0,0.0,-0.32129403416903146,-0.8481894604001602,-1.1694834945691917
Jammu and Kashmir,udhampur,0.0,0.0,1.0,0.0,1.0,-0.32129403416903146,-0.788847191919848,-1.1101412260888794
Jharkhand,Bokaro,5800.0,70673.0,108429.0,12.182899500086192,18.691432511635924,-0.005952820317462646,0.2610025459869748,0.2550497256695122
Jharkhand,Bokaro *,2.0,0.0,3.0,0.0,1.0,-0.32129403416903146,-0.788847191919848,-1.1101412260888794
Jharkhand,Chatra,6302.0,47296.0,67692.0,7.503728383309535,10.739647786768206,-0.1270681180159385,-0.21087439805377067,-0.33794251606970915
Jharkhand,Deoghar,8324.0,60060.0,67426.0,7.2144144144144144,8.099219219219219,-0.1345566980649619,-0.36756341901234885,-0.5021201170773107
Jharkhand,Dhanbad,11031.0,107797.0,151069.0,9.771301667875273,13.693709209572154,-0.0683744292066949,-0.0355736919944058,-0.1039481212011007
Jharkhand,Dumka,5825.0,59658.0,76212.0,10.239958805355304,13.081359423274975,-0.0562437446670983,-0.07191191741671477,-0.12815566208381307
Jharkhand,East Singhbhum,8191.0,60660.0,136106.0,7.40478515625,16.614501953125,-0.12962915673444098,0.13775277516885484,0.008123618434413865
Jharkhand,East Singhbum,1447.0,0.0,0.0,0.0,0.0,-0.32129403416903146,-0.8481894604001602,-1.1694834945691917
Jharkhand,Garhwa,6073.0,40273.0,99458.0,6.6303918340467565,16.374382614422128,-0.14967349266780333,0.123503548904234,-0.026169943763569334
Jharkhand,Garhwa *,381.0,2116.0,5584.0,5.539267015706806,14.61780104712042,-0.1779160817720193,0.019264013929848445,-0.15865206784217087
Jharkhand,Giridih,14303.0,125671.0,110410.0,8.785724272930649,7.718819910514541,-0.09388503709312668,-0.39013717691922695,-0.4840222140123536
Jharkhand,Godda,5390.0,57677.0,80934.0,10.69875718790577,15.012799109627156,-0.04436824336582131,0.04270409500432636,-0.0016641483614949493
Jharkhand,Gumla,6701.0,46753.0,87878.0,6.975977320202925,13.11220531184721,-0.14072838508539245,-0.07008145241554736,-0.21080983750093982
Jharkhand,Hazaribag,566.0,9726.0,7734.0,17.15343915343915,13.640211640211641,0.1227042376985367,-0.03874835911844146,0.08395587858009523
Jharkhand,Hazaribagh,6204.0,66645.0,74932.0,10.740531829170024,12.076067687348912,-0.043286951832193325,-0.13156820951107828,-0.17485516134327161
Jharkhand,Jamtara,4450.0,33003.0,39641.0,7.4147382610649295,8.906088519433835,-0.12937153135109858,-0.31968196437049146,-0.44905349572159003
